Pair,1H Close,1H RSI,1H EMA50,1H EMA200,4H Close,4H RSI,4H EMA50,4H EMA200,1D Close,1D RSI,1D EMA50,1D EMA200,1H Close/EMA50,1H Close/EMA200,4H Close/EMA50,4H Close/EMA200,1D Close/EMA50,1D Close/EMA200
GTC/USDT,0.0728,56.073126081156566,0.07279617437975669,0.0710950494196301,0.0728,54.05213391050243,0.07317429940783933,0.08648307717199581,0.0728,38.322827018388864,0.0928519218835928,0.07664783195761013,1.000052552490236,1.023981284130019,0.9948848241682076,0.8417831832604293,0.7840440835599329,0.9497985545143904
GTO/USDT,0.0807,18.380635893335004,0.08891352154772122,0.1012814425464112,0.0806,28.95917708028643,0.10037015409464133,0.1337241256013658,0.0857,27.003835128820835,0.14736482597020098,0.17465050998300294,0.9076234817297962,0.7967895990721108,0.8030275606033285,0.6027334232887054,0.5815499013131507,0.4906942442271732
GUP/BTC,1.412e-05,52.5434923392175,1.4023754942070334e-05,1.4640249051688503e-05,1.412e-05,48.47475510472641,1.4666335017898834e-05,1.6088627773636395e-05,1.404e-05,37.68266471660047,1.7986125198335572e-05,3.0261462077172966e-05,1.0068630019796578,0.9644644671103801,0.9627490428091213,0.877638553061543,0.7806017052132638,0.46395643291111005
GVT/BTC,0.0007894999999999999,40.9280108337891,0.0008105017999293383,0.0008528533358959681,0.0007892,34.619177185006954,0.000859211962952462,0.0010460278098011141,0.0008579000000000001,33.40958576502577,0.0011718860734045375,0.0016561792597565613,0.9740879046398547,0.925716024984047,0.9185160752279521,0.7544732488040199,0.7320677491350742,0.5179994828132923
GXS/BTC,0.0002459,22.945093124966487,0.00025924553841423487,0.0002890898617171849,0.00023999999999999998,20.697736413489046,0.00028392997470888005,0.0003438461534117113,0.00025739999999999997,21.217851103030373,0.00036309525901930873,0.000389192854350244,0.9485216274275443,0.8506005659948142,0.8452788411863789,0.6979865780630996,0.7089048771807619,0.6613687716074035
HAC/BTC,6e-07,84.52050119141941,5.78231606045733e-07,5.926562171091589e-07,6e-07,56.23006043963827,5.798650726601603e-07,8.381174952037367e-07,6e-07,40.77177302298615,9.621762086878542e-07,2.474811025261521e-06,1.0376464961905685,1.012391303219027,1.0347234698021552,0.7158900791757686,0.6235864019317586,0.2424427537599951
HAV/BTC,1.9699999999999998e-05,35.552843168316436,2.1388368189507707e-05,2.522987893901597e-05,1.972e-05,24.519362257459672,2.4906837030920763e-05,3.182871783840445e-05,2.342e-05,32.905786785732644,3.639077432959515e-05,2.7252552667003368e-05,0.9210613837134168,0.7808202349134359,0.7917504729933581,0.6195662703134683,0.6435697077474237,0.8593690391563313
HBZ/BTC,8.1e-07,42.498277140528714,8.576556394418445e-07,9.139491999800436e-07,8.1e-07,41.131999562734784,9.100663687600781e-07,9.79717393613088e-07,8.3e-07,40.02666916686274,9.610278569158322e-07,5.068226142462587e-07,0.944434995527041,0.8862637004525925,0.8900449767236056,0.8267690308251145,0.8636586276111372,1.6376538391728384
HERO/BTC,1.22e-05,12.261974059276891,1.2808431676917306e-05,1.3371013676741319e-05,1.22e-05,33.64267397521307,1.3351931774387375e-05,1.2215502208893049e-05,1.32e-05,51.06026147124814,1.0524670777066561e-05,4.128401113243685e-06,0.952497566270054,0.9124214734161644,0.913725459817201,0.9987309397003946,1.2541960009583415,3.1973637342687278
HIRE/BTC,3.27e-06,45.34574527667132,3.589300993471147e-06,3.1970990698589263e-06,3.27e-06,44.137185870015,3.272892822875705e-06,3.374916935246045e-06,3.75e-06,59.26845184751755,3.1937989954473283e-06,1.612988915827051e-06,0.9110408979208074,1.0228022118014286,0.9991161266096201,0.9689127355549578,1.1741502847691796,2.3248764843974197
HKN/BTC,7.847e-05,47.410294189486926,8.123610939587503e-05,8.654571853490857e-05,7.847e-05,43.951122411530456,8.763312611190544e-05,0.00013287734243219607,8.2e-05,25.94622418265419,0.00015456708414555515,0.00017360828076180354,0.9659497553926988,0.9066884108004581,0.8954376442054076,0.5905446223086622,0.5305139865534434,0.4723277002697054
HMC/BTC,2.43e-06,53.35485046915597,2.4126215087539932e-06,2.4548408664283437e-06,2.43e-06,49.946152348296316,2.457161887247499e-06,2.6160630973968257e-06,2.45e-06,37.164785845039646,2.8193452763726583e-06,2.186032887986451e-06,1.007203156890938,0.989880864878836,0.9889458291745175,0.9288766782490941,0.8689960823642522,1.1207516654777725
HMQ/BTC,8.2e-06,35.00348067105464,8.677948710968578e-06,8.850982170269228e-06,8.2e-06,31.681100559546557,8.973694006893254e-06,9.79362554962186e-06,9e-06,42.13234499085199,1.0723041618966076e-05,1.7139760390820333e-05,0.9449237686361904,0.926450855086354,0.9137819936473283,0.8372793056516856,0.8393140976046857,0.5250948551661315
HOT/USDT,0.0153,49.96112067894261,0.015523915244199929,0.0170804430392778,0.0149,33.23973476616822,0.017465854447690554,0.023942250906741024,0.0153,24.119052298766643,0.023804392634001262,0.012611269004998356,0.9855761101063993,0.8957613081122349,0.8530931048706966,0.6223307932924909,0.6427385161739467,1.2132006694913884
HPC/BTC,7.000000000000001e-06,92.12717171964113,6.525585496288268e-06,5.414882009841071e-06,7.000000000000001e-06,72.45650614544259,5.639108551485137e-06,4.996707668613156e-06,6e-06,60.366162646631004,5.007397747478881e-06,6.429206133769421e-06,1.0727006801123942,1.2927336158531464,1.2413309543680364,1.4009224601972485,1.1982271636042638,0.9332411926388524
HQX/BTC,1.45e-06,45.4892699712218,1.5133512736222627e-06,1.6496436338500368e-06,1.45e-06,38.76489336691022,1.6544541212575278e-06,2.1410460149860782e-06,1.66e-06,37.11517751817603,2.065573232588151e-06,1.0851062906564551e-06,0.9581384211805439,0.8789777199430059,0.8764220061284475,0.6772390643876136,0.8036510029325031,1.5298040517263543
HSR/BTC,0.0004675,25.535035002073325,0.0005316762903866423,0.00061639876449454,0.00046449999999999996,18.097792890008844,0.0005969808049225983,0.0006968023351151669,0.0005439,30.888224880671693,0.0007305571060018383,0.0009551864408166332,0.8792944286833396,0.7584376006713119,0.7780819687497739,0.6666165949676788,0.7445003210996505,0.5694176306931186
HST/BTC,3.4e-05,36.871233774488424,3.67305769606498e-05,3.749519215867815e-05,3.4e-05,36.7272817029716,3.792856805078721e-05,4.961548090997046e-05,3.751e-05,33.380308131801605,5.4025175314994156e-05,9.047087506308106e-05,0.9256592956986458,0.9067829244910485,0.8964219254065493,0.6852699878429989,0.6943059375799835,0.41460856849064465
HTML/BTC,2e-08,44.12254947989489,2.0701988059474566e-08,2.4336676147152646e-08,2e-08,45.34940022415589,2.3931838480037464e-08,1.89881631389901e-08,2e-08,46.95565566831316,1.720360934706131e-08,6.15210173522129e-09,0.9660907900507995,0.8218049120212322,0.8357067935538186,1.0532877695226983,1.162546742170495,3.250921532311202
HUC/BTC,8e-06,58.67133782208396,7.82397813607717e-06,8.565004161615643e-06,8e-06,48.04634464265102,8.447648670906596e-06,8.746069661401284e-06,8.03e-06,40.18351314369079,9.287264713990056e-06,1.4385519895903669e-05,1.0224977448634698,0.9340334048934,0.9470090804736846,0.9146965791166876,0.8646248650481394,0.5582001942304895
HVN/BTC,4.88e-06,22.63235002485315,5.464656358798153e-06,5.555272611569197e-06,4.88e-06,23.425432902603546,5.601385260263899e-06,5.9353876259764954e-06,5.53e-06,43.00338658694912,6.179453463421002e-06,8.007150932120292e-06,0.8930113221379693,0.8784447391181307,0.8712130612794321,0.8221872449648371,0.8949011482543866,0.6906326665851492
ICN/BTC,8.583e-05,27.190684067742964,9.164575066294928e-05,8.682326480896976e-05,8.482e-05,39.505069368545755,8.762821389334364e-05,8.64896455679075e-05,9.461e-05,65.43131495763154,8.9078845743321e-05,0.00012979778121605297,0.9365409675748285,0.9885599232975728,0.9679530853297815,0.9806954282568244,1.0620927921834205,0.7289030606965333
ICOS/BTC,0.000585,49.169598185066526,0.0006129719040241622,0.0007035250333916387,0.000597,37.59959999062594,0.0007167685757129992,0.0010491416447683463,0.0008,38.6558969530564,0.001218084489401246,0.002180919897872627,0.9543667436622681,0.8315269140882751,0.8329048178571996,0.5690366052829973,0.6567688916170692,0.36681769045271134
ICX/USDT,0.5997,20.328872604364488,0.6724234591144975,0.7643303253887312,0.5968,28.90793991899763,0.7665235410954688,1.135306344850996,0.6438,24.275679288089762,1.0800816091747891,0.5613220139140177,0.8918487180529576,0.7846084082755688,0.7785801322515024,0.5256730949374967,0.5960660699443631,1.1469352422344443
IDH/BTC,1.34e-06,39.917012934474094,1.4317082524231491e-06,1.54166070806823e-06,1.34e-06,36.481961758646996,1.557412193996719e-06,1.7344003296383176e-06,1.69e-06,46.83258880841921,2.1227422275991792e-06,4.514429911702643e-06,0.9359448740566146,0.8691925486503967,0.8604016362304295,0.7726013291749295,0.7961400013751972,0.3743551307816421
IFT/BTC,1.67e-06,17.025760251302138,1.6838152249216636e-06,1.7231980947991948e-06,1.67e-06,44.78444086074965,1.7603980994195755e-06,1.553814463362049e-06,1.7e-06,48.47436294561037,1.4197430882244567e-06,5.268647254258754e-07,0.9917952844723172,0.9691282766852212,0.9486490587274659,1.0747743951273023,1.1973997366847795,3.2266346900067293
IGNIS/BTC,8.2e-06,47.4729211545047,8.356150455194816e-06,8.168842083169954e-06,8.2e-06,46.66143194380559,8.283305835749983e-06,8.7801680985522e-06,9.07e-06,54.792651481983974,9.082849082212745e-06,9.407831148579387e-06,0.9813131110991735,1.0038142390944538,0.9899429240689818,0.9339228939537196,0.99858534672365,0.9640904324021162
IHT/BTC,2.57e-06,22.13088028049133,3.0808416867471826e-06,3.8138144286136047e-06,2.57e-06,24.43234731186818,3.795289426836542e-06,6.49952757444026e-06,3.38e-06,21.005905231576534,8.02747157233027e-06,7.62801959881953e-06,0.8341876218616933,0.6738660331027813,0.6771552076707236,0.39541335436542535,0.42105412265182646,0.44310321390929175
INCNT/BTC,2.599e-05,45.22083983330083,2.6651806285967906e-05,2.8192226593724836e-05,2.599e-05,38.90075558606078,2.8190839447160522e-05,3.115005328960578e-05,2.727e-05,35.07512815650304,3.212937169056466e-05,3.483146701706165e-05,0.9751684265273853,0.9218853258573405,0.9219306877581399,0.834348492388371,0.8487560934161779,0.7829127606552494
INDI/BTC,1.5e-06,87.12814772419519,1.470495738810288e-06,1.4371071026653106e-06,1.5e-06,59.5639257724105,1.4581517124496026e-06,1.782422678420771e-06,1.4e-06,38.62553922794518,1.8669120512598418e-06,2.167158046589184e-06,1.0200641595966695,1.0437635422008882,1.028699542848045,0.8415512314559429,0.7499014209347692,0.6460073376759079
ING/BTC,2.93e-06,40.44768401966192,3.2390675416125517e-06,3.4786238650551453e-06,2.93e-06,36.79546733628155,3.4627303114703653e-06,4.7608921365158065e-06,3.27e-06,29.916533062469142,5.499776393861016e-06,6.962975818208388e-06,0.9045813223583834,0.8422870979048929,0.8461531036056474,0.6154308721945295,0.5945696271670342,0.46962679253442946
INK/USDT,0.02694,72.52473874285502,0.02449001354617789,0.02797102004773636,0.02694,52.00877832871161,0.02877543815094876,0.044213807961589364,0.02727,29.045144368787888,0.04209270824762768,0.021893921247235902,1.1000402245267225,0.9631397050956031,0.9362151102158545,0.609311915033513,0.6478556770349154,1.245551205380481
INS/BTC,4.447e-05,54.249206353232424,4.426327554697955e-05,4.483134578091208e-05,4.239e-05,36.86547972499799,4.5920323849159885e-05,6.518267014664525e-05,4.423e-05,28.170405139695372,7.547110232588177e-05,9.841496743788242e-05,1.0046703378922115,0.9919398854837427,0.9231206674248122,0.6503262278859204,0.5860521264021863,0.44942350895880856
INSUR/BTC,1.2e-07,46.16238394044542,1.2221688407064873e-07,1.2573655787302054e-07,1.2e-07,46.389947557662886,1.2696983982754968e-07,1.775630502754529e-07,1.3e-07,37.55874546221422,1.822631954887048e-07,1.1132129538740874e-07,0.9818610653715631,0.9543763725517775,0.945106335197271,0.6758162794221232,0.7132542565789501,1.1677909383607834
INT/BTC,7.08e-06,51.65195053935003,7.077490688447981e-06,7.699134716020466e-06,7.04e-06,42.927131471388066,7.638686707553226e-06,1.0168908036274063e-05,7.000000000000001e-06,27.099680013638626,1.2471876946619354e-05,1.8235356780506713e-05,1.0003545481954663,0.9195838572960463,0.9216243929782802,0.6923063887378306,0.5612627537908343,0.3838696486313271
IOC/BTC,3.971e-05,41.602729451581155,4.119053976315933e-05,4.539147588674602e-05,3.971e-05,36.47064842277803,4.4777305501080496e-05,5.7282787789654614e-05,4.147e-05,26.444966673392205,6.584971177615998e-05,0.00014495283316733702,0.9640563155600228,0.8748338586539556,0.8868331748778805,0.693227434143345,0.6297673730291659,0.2860930627835748
ION/BTC,0.00015780000000000001,54.699251873507,0.00014904799460836238,0.00013218199975955695,0.00015780000000000001,68.96529236650369,0.00013553062688151499,0.00013012463008318492,0.00014240000000000002,62.13841736365941,0.00013689014021509672,0.00021301992498375084,1.0587193770344536,1.193808538886104,1.1643124777837381,1.2126835626669834,1.0402502311433504,0.6684820681016684
IOP/BTC,6.209e-05,47.73079068366486,6.365031480095116e-05,7.20330601882782e-05,6.209e-05,37.72334668392664,7.114459378671848e-05,9.218167294706316e-05,6.239e-05,23.09364002240198,0.00010506896446759883,0.00023064971456660034,0.9754861416501925,0.8619653231128973,0.8727297001109756,0.6735612190034368,0.5938004654004164,0.2704967578964197
IOST/BTC,2.11e-06,24.52596680264081,2.3090411894399524e-06,2.5772209771063444e-06,2.1000000000000002e-06,24.959955774612695,2.560258428978256e-06,3.058634918930474e-06,2.46e-06,34.702405701571074,3.363619677169248e-06,3.2838931738239065e-06,0.9137992036044066,0.8187113246179878,0.8202296987800818,0.6865807968786011,0.7313549794875396,0.7491108479437747
IOTX/BTC,1.65e-06,17.622134020493842,1.7930339306980698e-06,2.1225805795332333e-06,1.66e-06,13.64551726421237,2.086186255486264e-06,2.9335724737721647e-06,1.83e-06,25.70786389172085,2.935844370722025e-06,1.5973314739977992e-06,0.9202279843960436,0.7773556471353581,0.7957103521483391,0.5658629588467169,0.6233300437345527,1.145660765964799
IPL/BTC,2.84e-06,53.36055734121431,2.8065407325036565e-06,3.0048107330640567e-06,2.84e-06,47.642133845476344,2.96577939018759e-06,3.3640883952001078e-06,2.92e-06,43.707106512598244,3.596121163826117e-06,5.546232931970697e-06,1.0119218891458934,0.9451510435414358,0.9575897686106605,0.8442108727143202,0.8119859890630733,0.526483477310871
ITC/BTC,2.926e-05,26.292603067161327,3.189352775457468e-05,3.813893347784197e-05,2.924e-05,22.03250092998501,3.764794849637082e-05,5.3589086687790414e-05,3.293e-05,19.929436399975586,6.425855213705204e-05,0.00011719089109443196,0.9174275177446641,0.7671950243967764,0.7766691458053464,0.5456334826221616,0.5124609706388369,0.28099453543249475
IVY/BTC,3.99e-06,26.265702735778515,4.148501627626441e-06,4.564435790757769e-06,3.99e-06,41.361371737539024,4.456769021545486e-06,5.654373926766201e-06,3.98e-06,41.59912058179556,4.652261723764311e-06,2.2955857057421108e-06,0.9617930419573855,0.8741496611868422,0.8952673967870062,0.7056484151344277,0.8554978709967417,1.7337623204590205
IXT/BTC,1.2e-05,30.53922666158886,1.4637389844173474e-05,1.9784757542800383e-05,1.2e-05,25.595588688652487,1.975405769147693e-05,3.6193962597288666e-05,1.6e-05,23.307727312774738,3.9882489350344895e-05,5.967678500221806e-05,0.8198182960042355,0.6065275237283242,0.6074701303103671,0.33154700781226243,0.40117856885635034,0.2681109580451647
J8T/BTC,1.15e-06,36.24165640105717,1.2249565555446305e-06,1.330140667457141e-06,1.15e-06,35.063807871499506,1.3023854131591862e-06,1.2807644415190471e-06,1.2e-06,43.97269184955822,1.3379864160308506e-06,1.024905821033937e-06,0.938808804928348,0.864570212862133,0.8829951475043427,0.897901255468996,0.8968700919698507,1.1708392862764951
JNT/BTC,1.657e-05,42.95536482898677,1.6930069511867137e-05,1.7832981501975267e-05,1.657e-05,44.799170793348125,1.7805784808006895e-05,2.0990609930598128e-05,1.521e-05,27.953737300197506,2.3469311323586358e-05,2.2393921687294995e-05,0.9787319531313946,0.9291772101128813,0.9305964425981836,0.7894005964946172,0.6480803714386857,0.6792021608537314
KBC/BTC,1.1e-06,45.789963218813746,1.1401942714599596e-06,1.115667603582993e-06,1.2e-06,54.45080507309271,1.1347622630953405e-06,9.049177838104185e-07,1.1e-06,54.903455704682244,7.891442109345193e-07,2.943356112620958e-07,0.9647478745806248,0.9859567459584951,1.057490224187318,1.3260873213774762,1.3939150598309016,3.7372304196670503
KBR/BTC,2e-07,47.944073192242136,2.0106501939526448e-07,2.1395932131893312e-07,2e-07,47.57487607993003,2.1538435896172403e-07,2.76256123692225e-07,2e-07,39.587605488698394,2.9162294177933684e-07,1.2152479516935137e-06,0.9947031094793729,0.9347571247053779,0.9285725340693936,0.7239658521481992,0.6858170992299177,0.16457546768236817
KCASH/USDT,0.0418,19.633119432971174,0.04780823006194194,0.056076207042929066,0.0418,20.143501017077185,0.055454735662954134,0.0705145631875358,0.0465,22.487533398454442,0.07729557318376698,0.10066212667026136,0.8743264485182263,0.745414181954212,0.753767906388633,0.5927853497274247,0.6015868449470994,0.4619413630343805
KCS/BTC,0.00023969999999999997,30.002147910789443,0.00026566969712429016,0.0002963784922076873,0.0002395,17.940824533968,0.0002949138942653588,0.00035738715433876234,0.0002713,26.82758878627923,0.000358699409018656,0.00041707837980310464,0.9022481773217041,0.80876314004604,0.8121014460732789,0.6701416016004349,0.756343593490252,0.6504772559250757
KEY/BTC,8.5e-07,26.090377079052786,9.602487001587943e-07,1.114751446374665e-06,8.5e-07,22.735304092690907,1.1105722877105602e-06,1.586012232551674e-06,9.6e-07,34.48070483361387,1.221453894011038e-06,5.50439412323184e-07,0.8851873476729907,0.7625018139822329,0.7653711599019558,0.5359353367864431,0.7859486180420041,1.744061160061604
KICK/BTC,7.11e-06,37.41765211215666,7.725603641633276e-06,1.0521374873757566e-05,7.11e-06,25.291926240881747,9.959077624695917e-06,1.1237957273590762e-05,7.8e-06,34.94556952971315,1.0703995426805193e-05,4.691368993268561e-06,0.9203164347811233,0.6757671963322756,0.7139215365054543,0.6326772585893812,0.7286998629004511,1.662627691659274
KMD/BTC,0.0001859,43.87465939842159,0.00018928961397710165,0.00019441485461522726,0.00018419999999999998,38.94991745309128,0.00019354947930662683,0.00021006879273009795,0.0001937,45.14793215876921,0.0002256205802335048,0.0003439534267594942,0.9820929743270981,0.9562026542052083,0.9516946295070361,0.8768556128975573,0.8585209726857861,0.5631576397563925
